C2_NM,DT,PRD_DE,C1_NM,ITM_NM
충북,3,2023,요양병원으로 전원,응급진료결과 현황
충북,10,2024,요양병원으로 전원,응급진료결과 현황
충남,34,2016,요양병원으로 전원,응급진료결과 현황
충남,22,2017,요양병원으로 전원,응급진료결과 현황
충남,22,2018,요양병원으로 전원,응급진료결과 현황
충남,9,2019,요양병원으로 전원,응급진료결과 현황
충남,17,2020,요양병원으로 전원,응급진료결과 현황
충남,10,2021,요양병원으로 전원,응급진료결과 현황
충남,12,2022,요양병원으로 전원,응급진료결과 현황
충남,6,2023,요양병원으로 전원,응급진료결과 현황
충남,6,2024,요양병원으로 전원,응급진료결과 현황
전북,164,2016,요양병원으로 전원,응급진료결과 현황
전북,197,2017,요양병원으로 전원,응급진료결과 현황
전북,41,2018,요양병원으로 전원,응급진료결과 현황
전북,21,2019,요양병원으로 전원,응급진료결과 현황
전북,10,2020,요양병원으로 전원,응급진료결과 현황
전북,8,2021,요양병원으로 전원,응급진료결과 현황
전북,7,2022,요양병원으로 전원,응급진료결과 현황
전북,11,2023,요양병원으로 전원,응급진료결과 현황
전북,14,2024,요양병원으로 전원,응급진료결과 현황
전남,189,2016,요양병원으로 전원,응급진료결과 현황
전남,185,2017,요양병원으로 전원,응급진료결과 현황
전남,134,2018,요양병원으로 전원,응급진료결과 현황
전남,49,2019,요양병원으로 전원,응급진료결과 현황
전남,41,2020,요양병원으로 전원,응급진료결과 현황
전남,25,2021,요양병원으로 전원,응급진료결과 현황
전남,26,2022,요양병원으로 전원,응급진료결과 현황
전남,15,2023,요양병원으로 전원,응급진료결과 현황
전남,20,2024,요양병원으로 전원,응급진료결과 현황
경북,31,2016,요양병원으로 전원,응급진료결과 현황
경북,85,2017,요양병원으로 전원,응급진료결과 현황
경북,145,2018,요양병원으로 전원,응급진료결과 현황
경북,17,2019,요양병원으로 전원,응급진료결과 현황
경북,10,2020,요양병원으로 전원,응급진료결과 현황
경북,8,2021,요양병원으로 전원,응급진료결과 현황
경북,13,2022,요양병원으로 전원,응급진료결과 현황
경북,6,2023,요양병원으로 전원,응급진료결과 현황
경북,7,2024,요양병원으로 전원,응급진료결과 현황
경남,207,2016,요양병원으로 전원,응급진료결과 현황
경남,281,2017,요양병원으로 전원,응급진료결과 현황
경남,314,2018,요양병원으로 전원,응급진료결과 현황
경남,199,2019,요양병원으로 전원,응급진료결과 현황
경남,162,2020,요양병원으로 전원,응급진료결과 현황
경남,173,2021,요양병원으로 전원,응급진료결과 현황
경남,166,2022,요양병원으로 전원,응급진료결과 현황
경남,195,2023,요양병원으로 전원,응급진료결과 현황
경남,195,2024,요양병원으로 전원,응급진료결과 현황
제주,14,2016,요양병원으로 전원,응급진료결과 현황
제주,15,2017,요양병원으로 전원,응급진료결과 현황
제주,33,2018,요양병원으로 전원,응급진료결과 현황
제주,7,2019,요양병원으로 전원,응급진료결과 현황
제주,-,2020,요양병원으로 전원,응급진료결과 현황
제주,2,2021,요양병원으로 전원,응급진료결과 현황
제주,15,2022,요양병원으로 전원,응급진료결과 현황
제주,7,2023,요양병원으로 전원,응급진료결과 현황
제주,13,2024,요양병원으로 전원,응급진료결과 현황
전체,37465,2016,환자사정으로 전원,응급진료결과 현황
전체,38170,2017,환자사정으로 전원,응급진료결과 현황
전체,35387,2018,환자사정으로 전원,응급진료결과 현황
전체,30858,2019,환자사정으로 전원,응급진료결과 현황
전체,23808,2020,환자사정으로 전원,응급진료결과 현황
전체,23624,2021,환자사정으로 전원,응급진료결과 현황
전체,20834,2022,환자사정으로 전원,응급진료결과 현황
전체,23182,2023,환자사정으로 전원,응급진료결과 현황
전체,16777,2024,환자사정으로 전원,응급진료결과 현황
서울,5887,2016,환자사정으로 전원,응급진료결과 현황
서울,6273,2017,환자사정으로 전원,응급진료결과 현황
서울,5721,2018,환자사정으로 전원,응급진료결과 현황
서울,4868,2019,환자사정으로 전원,응급진료결과 현황
서울,3635,2020,환자사정으로 전원,응급진료결과 현황
서울,3562,2021,환자사정으로 전원,응급진료결과 현황
서울,3350,2022,환자사정으로 전원,응급진료결과 현황
서울,3707,2023,환자사정으로 전원,응급진료결과 현황
서울,2365,2024,환자사정으로 전원,응급진료결과 현황
부산,1859,2016,환자사정으로 전원,응급진료결과 현황
부산,1541,2017,환자사정으로 전원,응급진료결과 현황
부산,1016,2018,환자사정으로 전원,응급진료결과 현황
부산,867,2019,환자사정으로 전원,응급진료결과 현황
부산,814,2020,환자사정으로 전원,응급진료결과 현황
부산,820,2021,환자사정으로 전원,응급진료결과 현황
부산,850,2022,환자사정으로 전원,응급진료결과 현황
부산,939,2023,환자사정으로 전원,응급진료결과 현황
부산,724,2024,환자사정으로 전원,응급진료결과 현황
대구,4780,2016,환자사정으로 전원,응급진료결과 현황
대구,5819,2017,환자사정으로 전원,응급진료결과 현황
대구,5231,2018,환자사정으로 전원,응급진료결과 현황
대구,3365,2019,환자사정으로 전원,응급진료결과 현황
대구,2514,2020,환자사정으로 전원,응급진료결과 현황
대구,2252,2021,환자사정으로 전원,응급진료결과 현황
대구,2015,2022,환자사정으로 전원,응급진료결과 현황
대구,2102,2023,환자사정으로 전원,응급진료결과 현황
대구,1182,2024,환자사정으로 전원,응급진료결과 현황
인천,2003,2016,환자사정으로 전원,응급진료결과 현황
인천,3013,2017,환자사정으로 전원,응급진료결과 현황
인천,2939,2018,환자사정으로 전원,응급진료결과 현황
인천,3095,2019,환자사정으로 전원,응급진료결과 현황
인천,2610,2020,환자사정으로 전원,응급진료결과 현황
인천,2700,2021,환자사정으로 전원,응급진료결과 현황
인천,2013,2022,환자사정으로 전원,응급진료결과 현황
인천,2365,2023,환자사정으로 전원,응급진료결과 현황
인천,2154,2024,환자사정으로 전원,응급진료결과 현황
광주,1171,2016,환자사정으로 전원,응급진료결과 현황
광주,1067,2017,환자사정으로 전원,응급진료결과 현황
광주,1111,2018,환자사정으로 전원,응급진료결과 현황
광주,891,2019,환자사정으로 전원,응급진료결과 현황
광주,843,2020,환자사정으로 전원,응급진료결과 현황
광주,586,2021,환자사정으로 전원,응급진료결과 현황
광주,517,2022,환자사정으로 전원,응급진료결과 현황
광주,573,2023,환자사정으로 전원,응급진료결과 현황
광주,482,2024,환자사정으로 전원,응급진료결과 현황
대전,493,2016,환자사정으로 전원,응급진료결과 현황
대전,395,2017,환자사정으로 전원,응급진료결과 현황
대전,451,2018,환자사정으로 전원,응급진료결과 현황
대전,364,2019,환자사정으로 전원,응급진료결과 현황
대전,234,2020,환자사정으로 전원,응급진료결과 현황
대전,189,2021,환자사정으로 전원,응급진료결과 현황
대전,173,2022,환자사정으로 전원,응급진료결과 현황
대전,194,2023,환자사정으로 전원,응급진료결과 현황
대전,139,2024,환자사정으로 전원,응급진료결과 현황
울산,283,2016,환자사정으로 전원,응급진료결과 현황
울산,414,2017,환자사정으로 전원,응급진료결과 현황
울산,329,2018,환자사정으로 전원,응급진료결과 현황
울산,301,2019,환자사정으로 전원,응급진료결과 현황
울산,323,2020,환자사정으로 전원,응급진료결과 현황
울산,335,2021,환자사정으로 전원,응급진료결과 현황
울산,364,2022,환자사정으로 전원,응급진료결과 현황
울산,639,2023,환자사정으로 전원,응급진료결과 현황
울산,420,2024,환자사정으로 전원,응급진료결과 현황
세종,28,2020,환자사정으로 전원,응급진료결과 현황
세종,31,2021,환자사정으로 전원,응급진료결과 현황
세종,37,2022,환자사정으로 전원,응급진료결과 현황
세종,77,2023,환자사정으로 전원,응급진료결과 현황
세종,24,2024,환자사정으로 전원,응급진료결과 현황
경기,5636,2016,환자사정으로 전원,응급진료결과 현황
경기,5906,2017,환자사정으로 전원,응급진료결과 현황
경기,5885,2018,환자사정으로 전원,응급진료결과 현황
경기,6175,2019,환자사정으로 전원,응급진료결과 현황
경기,4513,2020,환자사정으로 전원,응급진료결과 현황
경기,4810,2021,환자사정으로 전원,응급진료결과 현황
경기,3824,2022,환자사정으로 전원,응급진료결과 현황
경기,4646,2023,환자사정으로 전원,응급진료결과 현황
경기,3120,2024,환자사정으로 전원,응급진료결과 현황
강원,2518,2016,환자사정으로 전원,응급진료결과 현황
강원,1560,2017,환자사정으로 전원,응급진료결과 현황
강원,1563,2018,환자사정으로 전원,응급진료결과 현황
강원,1207,2019,환자사정으로 전원,응급진료결과 현황
강원,1075,2020,환자사정으로 전원,응급진료결과 현황
강원,1200,2021,환자사정으로 전원,응급진료결과 현황
강원,1104,2022,환자사정으로 전원,응급진료결과 현황
강원,1073,2023,환자사정으로 전원,응급진료결과 현황
강원,672,2024,환자사정으로 전원,응급진료결과 현황
충북,1138,2016,환자사정으로 전원,응급진료결과 현황
충북,1134,2017,환자사정으로 전원,응급진료결과 현황
충북,988,2018,환자사정으로 전원,응급진료결과 현황
충북,1164,2019,환자사정으로 전원,응급진료결과 현황
충북,754,2020,환자사정으로 전원,응급진료결과 현황
충북,736,2021,환자사정으로 전원,응급진료결과 현황
충북,566,2022,환자사정으로 전원,응급진료결과 현황
충북,602,2023,환자사정으로 전원,응급진료결과 현황
충북,544,2024,환자사정으로 전원,응급진료결과 현황
충남,2619,2016,환자사정으로 전원,응급진료결과 현황
충남,2489,2017,환자사정으로 전원,응급진료결과 현황
충남,2009,2018,환자사정으로 전원,응급진료결과 현황
충남,1666,2019,환자사정으로 전원,응급진료결과 현황
충남,1270,2020,환자사정으로 전원,응급진료결과 현황
충남,1186,2021,환자사정으로 전원,응급진료결과 현황
충남,1124,2022,환자사정으로 전원,응급진료결과 현황
충남,1068,2023,환자사정으로 전원,응급진료결과 현황
충남,795,2024,환자사정으로 전원,응급진료결과 현황
전북,2875,2016,환자사정으로 전원,응급진료결과 현황
전북,2511,2017,환자사정으로 전원,응급진료결과 현황
